id,name,ace,df,1stWon,2ndWon,bpSaved,bpLost,matches,Y1,Y2,Y3,Y4,Y5,Y6
105932,Nikoloz Basilashvili,0.0561776428164737,0.0631049535016132,0.6856154226396441,0.5869965780468545,0.5998013902681232,0.3752783964365256,126,-0.0074038519547421,0.4943392752767075,,,,
105341,Thomas Fabbiano,0.0231008440693025,0.0339848956019546,0.6592844974446337,0.5671641791044776,0.6022727272727273,0.3917808219178081,49,0.3376778982218137,-0.8017367405837276,,,,
126094,Andrey Rublev,0.0885306553911205,0.0408738548273432,0.7561732958746119,0.5544770686726522,0.6287625418060201,0.3953680727874276,151,-1.2365033848918998,0.21536192406498,,,,
105649,Cedrik Marcel Stebe,0.049781181619256,0.0410284463894967,0.6717081850533808,0.5539452495974235,0.5473684210526316,0.3271604938271605,24,0.1561660667495726,-0.0830677830266618,,,,
104269,Fernando Verdasco,0.0863060989643268,0.0467011891062524,0.7177950868783702,0.5669024915410643,0.6328555678059536,0.377,127,-0.8737632827912833,0.3408489998459402,,,,
104534,Dudi Sela,0.0363901018922852,0.0509461426491994,0.6606060606060606,0.5303030303030303,0.5170068027210885,0.4242424242424242,18,0.5635412572529453,-0.2435534761285238,,,,
105550,Guido Pella,0.0651410122495489,0.0259234640584939,0.6964207450693937,0.5681951793062904,0.6127292340884574,0.3770161290322581,126,-0.5473388131630841,-0.5018671664697061,,,,
105077,Albert Ramos,0.0405794123690158,0.0310252722416272,0.6825186412593206,0.5661547548730065,0.6130820399113082,0.4074534161490682,126,-0.1104333329589118,-0.7204486935248249,,,,
105882,Stefano Travaglia,0.0984346779048765,0.0406381697772426,0.7537354731599336,0.5344952795933188,0.5939849624060151,0.3957446808510638,38,-1.2351634977617592,0.3081051187626866,,,,
106325,Jabor Al Mutawa,0.0,0.04,0.475,2.6666666666666665,0.4444444444444444,0.0,1,4.482174703326647,1.7412884843910812,,,,
105806,Mirza Basic,0.0730741540676745,0.0248380129589632,0.6958105646630237,0.5463137996219282,0.570281124497992,0.3756613756613757,38,-0.5181861020583495,-0.4399664044502516,,,,
